4.47	20	20.0141
4.48	16	16.0112
4.49	26	26.0184
4.5	26	26.0191
4.51	28	28.0198
4.52	19	19.0133
4.53	23	23.0163
4.54	33	33.0234
4.55	15	15.0103
4.56	22	22.0151
4.57	17	17.0121
4.58	21	21.0142
4.59	26	26.0183
4.6	21	21.0149
4.61	16	16.0112
4.62	31	31.021
4.63	22	22.0151
4.64	27	27.0191
4.65	16	16.0116
4.66	15	15.0104
4.67	25	25.0168
4.68	16	16.0108
4.69	23	23.016
4.7	24	24.0168
4.71	22	22.0156
4.72	15	15.0102
4.73	18	18.0129
4.74	29	29.0203
4.75	18	18.0125
4.76	18	18.0129
4.77	20	20.0142
4.78	20	20.0139
4.79	19	19.0137
4.8	17	17.0117
4.81	21	21.0144
4.82	16	16.0108
4.83	22	22.0154
4.84	22	22.0154
4.85	16	16.011
4.86	21	21.0144
4.87	20	20.0142
4.88	19	19.013
4.89	22	22.0155
4.9	14	14.0101
4.91	13	13.0093
4.92	17	17.0123
4.93	20	20.0137
4.94	23	23.0156
4.95	29	29.0203
4.96	26	26.0183
4.97	24	24.0164
4.98	11	11.0078
4.99	13	13.0094
5	23	23.0162
5.01	34	34.0239
5.02	18	18.0123
5.03	21	21.0142
5.04	27	27.0189
5.05	19	19.0127
5.06	18	18.0117
5.07	17	17.0114
5.08	18	18.0124
5.09	21	21.0148
5.1	23	23.0159
5.11	22	22.0151
5.12	20	20.0138
5.13	29	29.0196
5.14	22	22.015
5.15	21	21.015
5.16	17	17.0121
5.17	20	20.0138
5.18	20	20.0139
5.19	22	22.0151
5.2	24	24.0172
5.21	19	19.0137
5.22	11	11.0077
5.23	15	15.0105
5.24	20	20.0137
5.25	21	21.0148
5.26	20	20.0137
5.27	27	27.0191
5.28	13	13.0091
5.29	22	22.0148
5.3	19	19.0136
5.31	21	21.0148
5.32	16	16.0111
5.33	28	28.0192
5.34	18	18.0125
5.35	19	19.0134
5.36	23	23.0166
5.37	21	21.0148
5.38	19	19.0135
5.39	16	16.0113
5.4	21	21.0149
5.41	21	21.0151
5.42	19	19.0131
5.43	22	22.0156
5.44	18	18.0125
5.45	18	18.0129
5.46	17	17.0118
5.47	31	31.0222
5.48	20	20.0143
5.49	17	17.0119
5.5	15	15.0099
5.51	22	22.0165
5.52	15	15.0115
5.53	20	20.0135
5.54	18	18.0125
5.55	22	22.0157
5.56	24	24.0173
5.57	20	20.0145
5.58	18	18.0128
5.59	22	22.0155
5.6	27	27.02
5.61	16	16.0116
5.62	17	17.0123
5.63	17	17.0133
5.64	25	25.0187
5.65	22	22.0152
5.66	19	19.0134
5.67	19	19.0136
5.68	23	23.0184
5.69	16	16.0122
5.7	14	14.0133
5.71	19	19.0139
5.72	32	32.026
5.73	12	12.0086
5.74	34	34.0301
5.75	17	17.0121
5.76	15	15.0152
5.77	26	26.0273
5.78	22	22.0183
5.79	19	19.0152
5.8	9	9.00937
5.81	17	17.0126
5.82	20	20.0159
5.83	17	17.0121
5.84	15	15.0138
5.85	22	22.0196
5.86	19	19.0181
5.87	23	23.0195
5.88	14	14.01
5.89	16	16.0166
5.9	14	14.0123
5.91	19	19.0208
5.92	18	18.0253
5.93	14	14.0178
5.94	23	23.0264
5.95	21	21.0256
5.96	20	20.0276
5.97	16	16.0233
5.98	22	22.0321
5.99	15	15.0213
6	15	15.0159
6.01	15	15.0215
6.02	20	20.0282
6.03	15	15.0195
6.04	26	26.0309
6.05	22	22.03
6.06	23	23.0336
6.07	18	18.0234
6.08	16	16.0123
6.09	12	12.0158
6.1	20	20.044
6.11	21	21.0324
6.12	11	11.0208
6.13	16	16.0208
6.14	18	18.028
6.15	20	20.034
6.16	22	22.0298
6.17	22	22.0362
6.18	13	13.0243
6.19	24	24.0282
6.2	18	18.0376
6.21	23	23.0281
6.22	16	16.0195
6.23	13	13.0095
6.24	18	18.039
6.25	13	13.0246
6.26	18	18.0292
6.27	12	12.0236
6.28	24	24.044
6.29	24	24.041
6.3	22	22.0364
6.31	14	14.0299
6.32	27	27.0596
6.33	19	19.0357
6.34	23	23.0343
6.35	9	9.01272
6.36	21	21.0515
6.37	20	20.0392
6.38	26	26.0428
6.39	15	15.0281
6.4	21	21.0382
6.41	17	17.0158
6.42	22	22.0586
6.43	17	17.0396
6.44	17	17.0398
6.45	29	29.0698
6.46	17	17.0453
6.47	20	20.0451
6.48	21	21.0386
6.49	14	14.033
6.5	15	15.0392
6.51	21	21.0574
6.52	21	21.0504
6.53	12	12.0271
6.54	21	21.0456
6.55	12	12.0292
6.56	17	17.0408
6.57	10	10.0266
6.58	20	20.0522
6.59	20	20.0508
6.6	26	26.0715
6.61	20	20.0577
6.62	23	23.0679
6.63	24	24.0525
6.64	16	16.0338
6.65	20	20.0455
6.66	20	20.0559
6.67	19	19.0481
6.68	18	18.04
6.69	16	16.0521
6.7	17	17.0527
6.71	21	21.0621
6.72	21	21.0544
6.73	14	14.0391
6.74	21	21.0537
6.75	22	22.0651
6.76	21	21.064
6.77	14	14.0515
6.78	23	23.0791
6.79	26	26.076
6.8	30	30.0799
6.81	22	22.0673
6.82	31	31.1134
6.83	26	26.0881
6.84	31	31.1062
6.85	26	26.0805
6.86	20	20.0636
6.87	21	21.0683
6.88	23	23.0842
6.89	18	18.0711
6.9	26	26.0997
6.91	26	26.0802
6.92	27	27.0976
6.93	27	27.0994
6.94	18	18.0628
6.95	31	31.1044
6.96	22	22.0757
6.97	32	32.1169
6.98	27	27.1001
6.99	16	16.0603
7	16	16.0661
7.01	29	29.1093
7.02	23	23.0849
7.03	23	23.0848
7.04	32	32.1231
7.05	33	33.1356
7.06	22	22.0869
7.07	30	30.1164
7.08	34	34.1382
7.09	36	36.1371
7.1	35	35.149
7.11	31	31.1216
7.12	34	34.1431
7.13	41	41.1602
7.14	32	32.1289
7.15	54	54.2075
7.16	62	62.2651
7.17	63	63.2537
7.18	62	62.2586
7.19	81	81.3432
7.2	81	81.3371
7.21	131	131.553
7.22	138	138.582
7.23	154	154.651
7.24	168	168.705
7.25	170	170.71
7.26	218	218.911
7.27	232	232.979
7.28	222	222.94
7.29	213	213.897
7.3	168	168.718
7.31	188	188.801
7.32	148	148.623
7.33	128	128.546
7.34	93	93.3835
7.35	104	104.448
7.36	72	72.3118
7.37	70	70.3041
7.38	80	80.3472
7.39	64	64.2775
7.4	67	67.292
7.41	68	68.2813
7.42	65	65.2782
7.43	78	78.336
7.44	68	68.2958
7.45	80	80.3444
7.46	71	71.3114
7.47	61	61.2707
7.48	83	83.3683
7.49	87	87.3839
7.5	72	72.3157
7.51	79	79.3504
7.52	93	93.4116
7.53	88	88.3891
7.54	103	103.459
7.55	77	77.3422
7.56	91	91.4042
7.57	94	94.4167
7.58	108	108.492
7.59	95	95.4219
7.6	105	105.472
7.61	107	107.48
7.62	121	121.547
7.63	127	127.569
7.64	140	140.633
7.65	122	122.55
7.66	152	152.691
7.67	160	160.726
7.68	161	161.73
7.69	180	180.823
7.7	155	155.709
7.71	199	199.923
7.72	231	232.081
7.73	276	277.274
7.74	355	356.659
7.75	460	462.15
7.76	628	630.949
7.77	941	945.398
7.78	1213	1218.69
7.79	1534	1541.2
7.8	1860	1868.75
7.81	2101	2110.88
7.82	2396	2407.25
7.83	2753	2765.98
7.84	3023	3037.27
7.85	3276	3291.52
7.86	3378	3393.95
7.87	3409	3425.1
7.88	3342	3357.8
7.89	3089	3103.58
7.9	2711	2723.83
7.91	2311	2321.87
7.92	1951	1960.19
7.93	1584	1591.45
7.94	1269	1274.98
7.95	973	977.569
7.96	734	737.463
7.97	549	551.612
7.98	429	431.027
7.99	363	364.739
8	277	278.33
8.01	250	251.199
8.02	251	252.21
8.03	205	205.984
8.04	206	207.001
8.05	178	178.863
8.06	177	177.869
8.07	183	183.886
8.08	165	165.799
8.09	167	167.808
8.1	137	137.674
8.11	132	132.652
8.12	121	121.589
8.13	115	115.564
8.14	106	106.517
8.15	116	116.569
8.16	104	104.514
8.17	92	92.4481
8.18	111	111.553
8.19	84	84.417
8.2	98	98.48
8.21	100	100.492
8.22	90	90.4457
8.23	69	69.3382
8.24	82	82.4049
8.25	82	82.4041
8.26	76	76.3815
8.27	77	77.3715
8.28	79	79.3876
8.29	64	64.3134
8.3	73	73.3602
8.31	59	59.3003
8.32	77	77.3672
8.33	59	59.2896
8.34	70	70.3416
8.35	66	66.3213
8.36	49	49.2452
8.37	59	59.2898
8.38	52	52.2581
8.39	66	66.3197
8.4	64	64.3166
8.41	47	47.2276
8.42	47	47.2334
8.43	53	53.2587
8.44	46	46.2171
8.45	61	61.2965
8.46	53	53.2589
8.47	41	41.2005
8.48	54	54.2619
8.49	41	41.1943
8.5	40	40.1953
8.51	35	35.1765
8.52	43	43.2098
8.53	40	40.1953
8.54	37	37.1742
8.55	29	29.1344
8.56	29	29.1442
8.57	30	30.1469
8.58	42	42.2046
8.59	37	37.1791
8.6	42	42.2024
8.61	38	38.1765
8.62	33	33.1664
8.63	24	24.1107
8.64	33	33.1478
8.65	23	23.1145
8.66	37	37.1811
8.67	41	41.1997
8.68	29	29.1377
8.69	29	29.1421
8.7	24	24.1082
8.71	31	31.1521
8.72	29	29.1371
8.73	28	28.1277
8.74	25	25.12
8.75	25	25.1195
8.76	29	29.1291
8.77	25	25.119
8.78	16	16.0704
8.79	21	21.096
8.8	26	26.1243
8.81	23	23.1133
8.82	23	23.101
8.83	26	26.1205
8.84	22	22.0979
8.85	23	23.1132
8.86	21	21.09
8.87	19	19.0891
8.88	26	26.1143
8.89	22	22.1039
8.9	17	17.0852
8.91	22	22.1014
8.92	28	28.118
8.93	23	23.0983
8.94	26	26.1113
8.95	24	24.1018
8.96	28	28.1349
8.97	32	32.1496
8.98	29	29.1304
8.99	19	19.0767
9	25	25.117
9.01	26	26.1133
9.02	27	27.1196
9.03	34	34.1415
9.04	28	28.1275
9.05	22	22.097
9.06	28	28.1246
9.07	20	20.0914
9.08	14	14.0659
9.09	22	22.1003
9.1	24	24.1065
9.11	20	20.0915
9.12	25	25.1114
9.13	30	30.1248
9.14	21	21.0938
9.15	25	25.1047
9.16	32	32.1313
9.17	30	30.1265
9.18	34	34.1508
9.19	23	23.107
9.2	30	30.1305
9.21	39	39.1652
9.22	27	27.1147
9.23	33	33.1482
9.24	38	38.164
9.25	36	36.1531
9.26	24	24.0957
9.27	26	26.1083
9.28	21	21.0905
9.29	30	30.1249
9.3	31	31.1275
9.31	32	32.1331
9.32	32	32.1391
9.33	35	35.1445
9.34	28	28.1215
9.35	32	32.1232
9.36	40	40.176
9.37	28	28.1164
9.38	29	29.1233
9.39	39	39.1601
9.4	43	43.1706
9.41	31	31.1311
9.42	53	53.2103
9.43	40	40.1625
9.44	38	38.158
9.45	40	40.1626
9.46	61	61.246
9.47	60	60.2428
9.48	69	69.28
9.49	70	70.2965
9.5	86	86.3513
9.51	90	90.3606
9.52	88	88.3439
9.53	89	89.347
9.54	112	112.459
9.55	88	88.3652
9.56	129	129.534
9.57	155	155.652
9.58	196	196.834
9.59	284	285.202
9.6	398	399.665
9.61	530	532.173
9.62	714	716.912
9.63	918	921.716
9.64	1122	1126.57
9.65	1286	1291.15
9.66	1439	1444.83
9.67	1637	1643.5
9.68	1793	1800.05
9.69	1842	1849.27
9.7	1792	1799.01
9.71	1582	1588.17
9.72	1470	1475.71
9.73	1198	1202.64
9.74	949	952.682
9.75	690	692.668
9.76	549	551.125
9.77	416	417.612
9.78	274	275.093
9.79	236	236.92
9.8	142	142.583
9.81	129	129.523
9.82	96	96.3906
9.83	85	85.3411
9.84	80	80.3329
9.85	69	69.284
9.86	68	68.2881
9.87	62	62.2586
9.88	61	61.2585
9.89	62	62.2607
9.9	62	62.2653
9.91	46	46.1992
9.92	58	58.2406
9.93	53	53.2308
9.94	46	46.2014
9.95	53	53.235
9.96	55	55.2372
9.97	42	42.1778
9.98	44	44.1977
9.99	53	53.2315
10	36	36.1673
10.01	39	39.1724
10.02	55	55.2479
10.03	43	43.1965
10.04	42	42.19
10.05	42	42.182
10.06	51	51.2279
10.07	32	32.1434
10.08	58	58.2639
10.09	41	41.1781
10.1	60	60.2747
10.11	33	33.1426
10.12	43	43.1861
10.13	31	31.1385
10.14	39	39.1762
10.15	45	45.2093
10.16	53	53.2377
10.17	58	58.2694
10.18	50	50.2327
10.19	78	78.366
10.2	62	62.2903
10.21	91	91.4228
10.22	119	119.548
10.23	141	141.644
10.24	207	207.956
10.25	269	270.236
10.26	357	358.646
10.27	446	448.061
10.28	588	590.704
10.29	631	633.949
10.3	767	770.552
10.31	938	942.354
10.32	951	955.435
10.33	976	980.549
10.34	902	906.225
10.35	843	846.953
10.36	699	702.29
10.37	571	573.719
10.38	424	426.008
10.39	339	340.613
10.4	260	261.251
10.41	190	190.918
10.42	138	138.667
10.43	88	88.4388
10.44	81	81.3855
10.45	74	74.3547
10.46	60	60.2889
10.47	58	58.2831
10.48	67	67.3211
10.49	45	45.2147
10.5	61	61.2929
10.51	67	67.3271
10.52	76	76.3637
10.53	109	109.527
10.54	123	123.595
10.55	188	188.904
10.56	255	256.216
10.57	294	295.437
10.58	338	339.635
10.59	393	394.92
10.6	429	431.084
10.61	487	489.378
10.62	519	521.527
10.63	536	538.627
10.64	535	537.618
10.65	445	447.181
10.66	406	408.007
10.67	317	318.556
10.68	245	246.204
10.69	215	216.069
10.7	176	176.85
10.71	176	176.852
10.72	173	173.843
10.73	192	192.934
10.74	246	247.224
10.75	263	264.29
10.76	274	275.345
10.77	309	310.522
10.78	357	358.766
10.79	336	337.658
10.8	380	381.882
10.81	361	362.786
10.82	294	295.45
10.83	264	265.309
10.84	261	262.288
10.85	262	263.287
10.86	312	313.54
10.87	315	316.541
10.88	313	314.534
10.89	334	335.649
10.9	293	294.448
10.91	312	313.541
10.92	277	278.351
10.93	288	289.421
10.94	258	259.288
10.95	284	285.408
10.96	273	274.349
10.97	279	280.379
10.98	277	278.37
10.99	276	277.358
11	291	292.433
11.01	289	290.413
11.02	290	291.424
11.03	283	284.378
11.04	293	294.436
11.05	312	313.532
11.06	281	282.381
11.07	286	287.409
11.08	277	278.364
11.09	283	284.395
11.1	274	275.349
11.11	282	283.381
11.12	286	287.395
11.13	260	261.276
11.14	291	292.429
11.15	303	304.483
11.16	285	286.392
11.17	304	305.477
11.18	286	287.397
11.19	324	325.57
11.2	310	311.511
11.21	271	272.309
11.22	252	253.23
11.23	289	290.403
11.24	261	262.275
11.25	282	283.373
11.26	277	278.342
11.27	302	303.461
11.28	271	272.308
11.29	270	271.296
11.3	250	251.207
11.31	278	279.336
11.32	279	280.345
11.33	272	273.292
11.34	252	253.204
11.35	305	306.455
11.36	249	250.188
11.37	281	282.343
11.38	305	306.451
11.39	260	261.239
11.4	289	290.372
11.41	300	301.417
11.42	273	274.287
11.43	257	258.219
11.44	276	277.297
11.45	284	285.332
11.46	259	260.214
11.47	279	280.322
11.48	306	307.435
11.49	239	240.122
11.5	285	286.336
11.51	279	280.306
11.52	291	292.367
11.53	253	254.183
11.54	297	298.387
11.55	301	302.409
11.56	277	278.291
11.57	286	287.337
11.58	285	286.333
11.59	267	268.244
11.6	245	246.137
11.61	238	239.111
11.62	277	278.295
11.63	255	256.188
11.64	269	270.249
11.65	266	267.239
11.66	258	259.2
11.67	290	291.356
11.68	255	256.192
11.69	254	255.184
11.7	258	259.213
11.71	278	279.304
11.72	274	275.277
11.73	286	287.336
11.74	289	290.349
11.75	273	274.271
11.76	247	248.143
11.77	267	268.238
11.78	279	280.304
11.79	279	280.301
11.8	238	239.107
11.81	294	295.37
11.82	255	256.189
11.83	261	262.22
11.84	281	282.306
11.85	279	280.293
11.86	268	269.237
11.87	273	274.262
11.88	266	267.227
11.89	271	272.249
11.9	259	260.204
11.91	275	276.261
11.92	276	277.286
11.93	276	277.276
11.94	266	267.222
11.95	243	244.125
11.96	245	246.121
11.97	266	267.223
11.98	283	284.305
11.99	236	237.085
12	258	259.19
12.01	233	234.067
12.02	255	256.167
12.03	231	232.058
12.04	228	229.045
12.05	249	250.138
12.06	234	235.068
12.07	260	261.192
12.08	238	239.085
12.09	232	233.052
12.1	224	225.02
12.11	224	225.017
12.12	219	219.993
12.13	225	226.013
12.14	241	242.096
12.15	203	203.917
12.16	220	220.991
12.17	202	202.91
12.18	218	218.978
12.19	227	228.018
12.2	223	224.004
12.21	213	213.958
12.22	202	202.914
12.23	217	217.977
12.24	207	207.934
12.25	202	202.913
12.26	216	216.973
12.27	178	178.806
12.28	203	203.911
12.29	209	209.942
12.3	197	197.886
12.31	217	217.972
12.32	193	193.872
12.33	217	217.972
12.34	207	207.925
12.35	194	194.869
12.36	156	156.701
12.37	190	190.85
12.38	189	189.852
12.39	185	185.825
12.4	178	178.797
12.41	177	177.79
12.42	162	162.723
12.43	177	177.794
12.44	174	174.776
12.45	176	176.788
12.46	199	199.887
12.47	162	162.716
12.48	184	184.812
12.49	166	166.74
12.5	167	167.747
12.51	170	170.757
12.52	176	176.785
12.53	160	160.718
12.54	158	158.703
12.55	171	171.759
12.56	153	153.685
12.57	178	178.796
12.58	147	147.652
12.59	149	149.66
12.6	149	149.66
12.61	154	154.687
12.62	157	157.694
12.63	182	182.804
12.64	157	157.693
12.65	133	133.585
12.66	140	140.622
12.67	116	116.511
12.68	157	157.686
12.69	136	136.594
12.7	121	121.533
12.71	132	132.58
12.72	122	122.534
12.73	112	112.491
12.74	124	124.545
12.75	126	126.549
12.76	125	125.547
12.77	130	130.569
12.78	122	122.539
12.79	100	100.436
12.8	126	126.546
12.81	113	113.493
12.82	105	105.457
12.83	102	102.446
12.84	97	97.424
12.85	100	100.438
12.86	130	130.562
12.87	83	83.3623
12.88	103	103.449
12.89	104	104.456
12.9	98	98.4241
12.91	87	87.3784
12.92	95	95.4084
12.93	102	102.443
12.94	72	72.3105
12.95	74	74.3222
12.96	81	81.3529
12.97	81	81.3517
12.98	83	83.3608
12.99	84	84.36
13	66	66.2812
13.01	85	85.3678
13.02	74	74.3169
13.03	79	79.3426
13.04	69	69.2979
13.05	60	60.2602
13.06	58	58.2483
13.07	67	67.2856
13.08	67	67.2888
13.09	61	61.2611
13.1	66	66.2817
13.11	67	67.2881
13.12	46	46.1957
13.13	62	62.2655
13.14	58	58.2479
13.15	41	41.1762
13.16	60	60.2598
13.17	38	38.1604
13.18	47	47.2015
13.19	41	41.1784
13.2	35	35.1505
13.21	39	39.1664
13.22	57	57.2422
13.23	46	46.1955
13.24	31	31.1306
13.25	37	37.1579
13.26	31	31.1312
13.27	26	26.1113
13.28	33	33.1388
13.29	32	32.1341
13.3	22	22.0913
13.31	26	26.1101
13.32	17	17.0726
13.33	24	24.0979
13.34	24	24.1009
13.35	20	20.0853
13.36	23	23.0978
13.37	23	23.0943
13.38	8	8.03226
13.39	10	10.0414
13.4	15	15.0631
13.41	6	6.02488
13.42	11	11.0446
13.43	12	12.0479
13.44	6	6.02371
13.45	5	5.0208
13.46	6	6.02539
13.47	2	2.00868
